Study ID,Completion Time (s),Respondent Age,Respondent Education,Respondent Gender,Respondent Gender Other,Respondent Income,Aboriginal,Asian,Black,Caucasian,Hispanic,Ethnicity Other,Domain,Question Order Version,Age,Age Reliability,Age Accuracy,Age Privacy,Age Volitionality,Age Causes Outcome,Age Causes Cycle,Age Causes Disparity,Age Caused by Group,Gender,Gender Reliability,Gender Accuracy,Gender Privacy,Gender Volitionality,Gender Causes Outcome,Gender Causes Cycle,Gender Causes Disparity,Gender Caused by Group,Education,Education Reliability,Education Accuracy,Education Privacy,Education Volitionality,Education Causes Outcome,Education Causes Cycle,Education Causes Disparity,Education Caused by Group,Work History,Work History Reliability,Work History Accuracy,Work History Privacy,Work History Volitionality,Work History Causes Outcome,Work History Causes Cycle,Work History Causes Disparity,Work History Caused by Group,Skills,Skills Reliability,Skills Accuracy,Skills Privacy,Skills Volitionality,Skills Causes Outcome,Skills Causes Cycle,Skills Causes Disparity,Skills Caused by Group,Disability,Disability Reliability,Disability Accuracy,Disability Privacy,Disability Volitionality,Disability Causes Outcome,Disability Causes Cycle,Disability Causes Disparity,Disability Caused by Group,Time Unemployed,Time Unemployed Reliability,Time Unemployed Accuracy,Time Unemployed Privacy,Time Unemployed Volitionality,Time Unemployed Causes Outcome,Time Unemployed Causes Cycle,Time Unemployed Causes Disparity,Time Unemployed Caused by Group,Residence,Residence Reliability,Residence Accuracy,Residence Privacy,Residence Volitionality,Residence Causes Outcome,Residence Causes Cycle,Residence Causes Disparity,Residence Caused by Group,Reason,Reason Reliability,Reason Accuracy,Reason Privacy,Reason Volitionality,Reason Causes Outcome,Reason Causes Cycle,Reason Causes Disparity,Reason Caused by Group,Initiative,Initiative Reliability,Initiative Accuracy,Initiative Privacy,Initiative Volitionality,Initiative Causes Outcome,Initiative Causes Cycle,Initiative Causes Disparity,Initiative Caused by Group
1810,1217,18-29,Bachelor,Male,,50000-75000,false,false,true,false,false,,unem,properties first,Somewhat Fair,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Unfair,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Very Fair,Agree,Agree,Somewhat Disagree,Agree,Agree,Agree,Disagree,Somewhat Disagree,Fair,Agree,Agree,Disagree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Very Fair,Agree,Agree,Somewhat Disagree,Neutral,Neutral,Neutral,,Neutral,Somewhat Unfair,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Disagree,Somewhat Unfair,Agree,Agree,Agree,Agree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Somewhat Fair,Somewhat Disagree,Somewhat Disagree,Neutral,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,,Fair,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
1811,472,18-29,Bachelor,Male,,75000-100000,false,false,true,false,false,,unem,properties first,Very Unfair,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,,Very Fair,Agree,Neutral,Neutral,Strongly Disagree,Strongly Agree,,Disagree,Disagree,Somewhat Fair,Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Somewhat Agree,Somewhat Agree,Very Fair,Neutral,Neutral,Agree,Strongly Disagree,Agree,Neutral,Strongly Agree,Agree,Very Unfair,Neutral,Disagree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Somewhat Unfair,Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Very Unfair,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Very Unfair,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Fair,Strongly Disagree,Disagree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Neutral
1812,682,40-49,Bachelor,Male,,50000-75000,false,false,false,true,false,,unem,properties first,Very Unfair,Agree,Neutral,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Neutral,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Fair,Agree,Agree,Disagree,Strongly Disagree,Neutral,Neutral,Somewhat Disagree,Somewhat Disagree,Somewhat Fair,Disagree,Neutral,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Very Unfair,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Neutral,Very Unfair,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Somewhat Agree,Neutral,Agree,Agree,Fair,Neutral,Somewhat Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Somewhat Disagree,Somewhat Disagree,Fair,Somewhat Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
1813,578,40-49,Associate or Diploma,Female,,25000-50000,false,false,false,true,false,,unem,properties first,Very Unfair,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Unfair,Agree,Agree,Somewhat Agree,,Somewhat Agree,Somewhat Agree,Agree,Agree,Very Fair,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Unfair,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Very Unfair,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Very Fair,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Unfair,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,Somewhat Agree,Agree,Strongly Agree,Somewhat Disagree,Very Unfair,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Very Unfair,Strongly Disagree,Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree
1814,1146,18-29,Associate or Diploma,Female,,25000-50000,false,false,false,true,false,,unem,fairness first,Very Unfair,Disagree,Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Agree,Agree,Somewhat Agree,Strongly Disagree,Unfair,Disagree,Disagree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Very Unfair,Disagree,Disagree,Somewhat Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Unfair,Somewhat Disagree,Somewhat Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Agree,Unfair,Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Unfair,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Somewhat Unfair,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,Somewhat Agree,Neutral,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Fair,Somewhat Agree,Somewhat Agree,Neutral,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Fair,Somewhat Agree,Somewhat Agree,Neutral,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree
1815,755,18-29,High School,Female,,<25000,false,false,false,true,false,,unem,properties first,Unfair,Agree,Neutral,Disagree,Strongly Disagree,Neutral,Disagree,Somewhat Disagree,Somewhat Disagree,Very Unfair,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Somewhat Unfair,Agree,Agree,Disagree,Agree,Agree,Neutral,Somewhat Agree,Somewhat Agree,Fair,Agree,Agree,Disagree,Disagree,Somewhat Agree,Neutral,Neutral,Neutral,Unfair,Agree,Agree,Disagree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Neutral,Unfair,Agree,Agree,Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Somewhat Fair,Somewhat Agree,Somewhat Agree,Disagree,Neutral,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Very Unfair,Agree,Somewhat Disagree,Somewhat Disagree,Agree,Disagree,Disagree,Neutral,Neutral,Very Unfair,Somewhat Disagree,Somewhat Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Unfair,Disagree,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Neutral
1816,952,30-39,Bachelor,Female,,>100000,false,false,false,true,false,,unem,fairness first,Very Fair,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Disagree,Disagree,Unfair,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Fair,Agree,Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Neutral,Disagree,Somewhat Disagree,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Somewhat Agree,Disagree,Somewhat Agree,Somewhat Fair,Agree,Agree,Disagree,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Fair,Agree,Agree,Neutral,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Very Fair,Strongly Agree,Agree,Disagree,Somewhat Agree,Agree,Somewhat Agree,Disagree,Disagree,Unfair,Agree,Somewhat Disagree,Disagree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Agree,Fair,Agree,Agree,Disagree,Agree,Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Fair,Agree,Agree,Disagree,Agree,Neutral,Somewhat Disagree,Somewhat Disagree,Somewhat Agree
1817,900,30-39,Associate or Diploma,Female,,>100000,false,false,false,true,false,,unem,fairness first,Unfair,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Unfair,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Very Fair,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Unfair,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Fair,Somewhat Disagree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Very Unfair,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Disagree,Somewhat Agree,Somewhat Fair,Disagree,Strongly Disagree,Strongly Agree,Disagree,Somewhat Disagree,Neutral,Strongly Disagree,Strongly Disagree,Fair,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree
1818,2292,60-69,Bachelor,Male,,<25000,false,false,false,true,false,,unem,fairness first,Unfair,Strongly Agree,Disagree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Somewhat Agree,,Strongly Agree,Agree,Disagree,Strongly Disagree,Somewhat Agree,Disagree,Strongly Agree,Strongly Disagree,Unfair,Somewhat Disagree,Disagree,Agree,Strongly Disagree,Strongly Agree,Disagree,Somewhat Agree,Disagree,Somewhat Unfair,Somewhat Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Somewhat Agree,Unfair,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Very Unfair,Somewhat Agree,Agree,Agree,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Fair,Somewhat Disagree,Somewhat Agree,Agree,Agree,Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Unfair,Agree,Agree,Somewhat Agree,Agree,Agree,Disagree,Somewhat Agree,Disagree,Very Unfair,Strongly Disagree,Somewhat Disagree,Agree,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Very Unfair,Strongly Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree
1819,823,40-49,Bachelor,Male,,25000-50000,false,true,false,false,false,,unem,properties first,Somewhat Unfair,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Very Unfair,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Unfair,Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Unfair,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Fair,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Somewhat Fair,Agree,Agree,Strongly Disagree,Agree,Somewhat Agree,Neutral,Strongly Disagree,Strongly Disagree,Somewhat Unfair,Disagree,Disagree,Somewhat Disagree,Agree,Strongly Agree,Neutral,Disagree,Neutral,Somewhat Unfair,Somewhat Agree,Somewhat Agree,Strongly Disagree,Agree,Somewhat Disagree,Neutral,Disagree,Neutral,Very Fair,Somewhat Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree
1820,838,30-39,Bachelor,Male,,50000-75000,false,false,false,true,false,,unem,properties first,Very Unfair,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Very Fair,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Very Unfair,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Very Unfair,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Agree,Very Unfair,Disagree,Disagree,Disagree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Very Fair,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree
1821,2943,30-39,High School,Female,,25000-50000,false,false,true,false,false,,unem,properties first,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Somewhat Unfair,Agree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Unfair,Agree,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,Somewhat Disagree,Somewhat Disagree,Fair,Agree,Disagree,Disagree,Somewhat Agree,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Neutral,Neutral,Fair,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Fair,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neutral,Disagree,Disagree,Agree,Somewhat Agree,Unfair,Neutral,Disagree,Neutral,Neutral,Somewhat Disagree,Disagree,Disagree,Disagree,Fair,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Disagree
1822,776,40-49,Bachelor,Male,,<25000,false,false,false,true,false,,unem,fairness first,Fair,Neutral,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Somewhat Fair,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Disagree,Agree,Neutral,Somewhat Agree,Somewhat Agree,Somewhat Fair,Neutral,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Fair,Somewhat Disagree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Neutral,Agree,Somewhat Agree,Fair,Neutral,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Neutral,Somewhat Agree,Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Fair,Neutral,Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Somewhat Disagree,Neutral,Somewhat Fair,Neutral,Somewhat Agree,Agree,Agree,Neutral,Neutral,Somewhat Agree,Neutral,Somewhat Fair,Neutral,Neutral,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Unfair,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Somewhat Agree,Agree
1823,2834,30-39,High School,Female,,<25000,false,false,true,false,false,,unem,fairness first,Unfair,Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Agree,Neutral,Neutral,Very Unfair,Disagree,Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Agree,Unfair,Strongly Agree,Somewhat Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Agree,Fair,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Neutral,Disagree,Disagree,Somewhat Fair,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Somewhat Agree,Neutral,Neutral,Somewhat Unfair,Somewhat Agree,Disagree,Strongly Agree,Neutral,Somewhat Disagree,Neutral,Somewhat Disagree,Somewhat Disagree,Unfair,Neutral,Disagree,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Somewhat Agree,Neutral,Somewhat Disagree,Somewhat Disagree,Fair,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Somewhat Agree,Neutral,Neutral
1824,1957,30-39,Graduate,Nonbinary,,<25000,false,false,true,false,false,,unem,properties first,Unfair,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Unfair,Somewhat Disagree,Somewhat Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Fair,Somewhat Agree,Somewhat Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Somewhat Unfair,Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unfair,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Unfair,Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Unfair,Agree,Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Fair,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Agree,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Unfair,Somewhat Disagree,Somewhat Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree
1825,2074,18-29,Bachelor,Male,,25000-50000,false,true,false,false,false,,unem,fairness first,Somewhat Unfair,Neutral,Somewhat Disagree,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Fair,Somewhat Disagree,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Neutral,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Unfair,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Neutral,Somewhat Fair,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Neutral,Somewhat Disagree,Neutral,Neutral,Somewhat Agree,Somewhat Agree,Neutral
1826,2712,18-29,High School,Female,,25000-50000,false,false,true,true,true,,unem,properties first,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Very Unfair,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Very Unfair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Very Fair,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral
1827,3288,30-39,High School,Female,,50000-75000,false,false,false,false,true,,unem,properties first,Very Unfair,Agree,Somewhat Agree,Disagree,Disagree,Agree,Neutral,Disagree,Disagree,Very Unfair,Agree,Neutral,Disagree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Disagree,Unfair,Neutral,Neutral,Somewhat Agree,Agree,Agree,Neutral,Disagree,Disagree,Unfair,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Disagree,Neutral,Neutral,,Disagree,Fair,Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Neutral,Disagree,Disagree,Very Unfair,Neutral,Neutral,Agree,Disagree,Agree,Agree,Disagree,Disagree,Unfair,Somewhat Agree,Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Disagree,Somewhat Disagree,Unfair,Agree,Somewhat Disagree,Somewhat Disagree,Agree,Neutral,Somewhat Agree,Somewhat Disagree,Disagree,Very Fair,Disagree,Somewhat Agree,Somewhat Disagree,Agree,Somewhat Agree,Somewhat Agree,Disagree,Disagree,Neutral,Neutral,Somewhat Agree,Neutral,Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree
1828,1686,18-29,Graduate,Female,,25000-50000,false,true,false,false,false,,unem,properties first,Somewhat Fair,Somewhat Agree,Agree,Strongly Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Fair,Agree,Somewhat Agree,Strongly Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Fair,Somewhat Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Fair,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Unfair,Agree,Somewhat Agree,Strongly Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,Somewhat Unfair,Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,Somewhat Agree,Agree,Somewhat Fair,Agree,Somewhat Agree,Strongly Agree,Neutral,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Neutral,Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree
